disease	IngenuityCanonicalPathways	logpvalue
SS_inflamed	Calcium-induced T Lymphocyte Apoptosis	0.00281838293126446
SS_inflamed	Cardiomyocyte Differentiation via BMP Receptors	0.0301995172040201
SS_inflamed	Caveolar-mediated Endocytosis Signaling	0.000707945784384156
SS_inflamed	Ceramide Signaling	0.0257039578276886
SS_inflamed	Chronic Myeloid Leukemia Signaling	0.0436515832240165
SS_inflamed	Communication between Innate and Adaptive Immune Cells	0.0218776162394956
SS_inflamed	Complement System	2.08929651357437e-10
SS_inflamed	Coronavirus Pathogenesis Pathway	5.62341325194282e-06
SS_inflamed	Crosstalk between Dendritic Cells and Natural Killer Cells	5.88843655355831e-05
SS_inflamed	Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	0.0151356124843621
SS_inflamed	Dendritic Cell Maturation	2.34422881528751e-06
SS_inflamed	Differential Regulation of Cytokine Production in Macrophages and T Helper Cells by IL-17A and IL-17F	0.0407380277804112
SS_inflamed	Docosahexaenoic Acid (DHA) Signaling	0.0117489755493952
SS_inflamed	EGF Signaling	0.0309029543251359
SS_inflamed	ERB2-ERBB3 Signaling	0.00120226443461746
SS_inflamed	ERBB Signaling	0.0288403150312661
SS_inflamed	ERBB4 Signaling	0.0489778819368446
SS_inflamed	Endometrial Cancer Signaling	0.00660693448007599
SS_inflamed	Erythropoietin Signaling Pathway	0.0186208713666287
SS_inflamed	FAT10 Signaling Pathway	0.000269153480392692
SS_inflamed	FLT3 Signaling in Hematopoietic Progenitor Cells	0.0022859064842079
SS_inflamed	FcγRIIB Signaling in B Lymphocytes	0.0199526231496888
SS_inflamed	GADD45 Signaling	0.0436515832240165
SS_inflamed	GDP-L-fucose Biosynthesis II (from L-fucose)	0.0245470891568503
SS_inflamed	Germ Cell-Sertoli Cell Junction Signaling	0.0177827941003892
SS_inflamed	Glucocorticoid Receptor Signaling	2.36920796159446e-06
SS_inflamed	Graft-versus-Host Disease Signaling	0.00234422881531993
SS_inflamed	Granulocyte Adhesion and Diapedesis	0.00758577575029185
SS_inflamed	Gα12/13 Signaling	0.00141253754462278
SS_inflamed	HMGB1 Signaling	0.0489778819368446
SS_inflamed	Hepatic Cholestasis	0.000851138038202359
SS_inflamed	Hepatic Fibrosis / Hepatic Stellate Cell Activation	0.000977237220955773
SS_inflamed	Huntington's Disease Signaling	0.00380189396320563
SS_inflamed	ICOS-ICOSL Signaling in T Helper Cells	0.000660693448007565
SS_inflamed	IGF-1 Signaling	0.0407380277804112
SS_inflamed	IL-12 Signaling and Production in Macrophages	0.0389045144994281
SS_inflamed	IL-17A Signaling in Airway Cells	0.00977237220955807
SS_inflamed	IL-2 Signaling	0.0407380277804112
SS_inflamed	IL-23 Signaling Pathway	0.0194984459975804
SS_inflamed	IL-3 Signaling	0.0169824365246174
SS_inflamed	IL-4 Signaling	2.04173794471352e-06
SS_inflamed	IL-7 Signaling Pathway	2.04395917218214e-05
SS_inflamed	IL-9 Signaling	0.00295120922666636
SS_inflamed	Inflammasome pathway	0.0457088189614875
SS_inflamed	Inhibition of ARE-Mediated mRNA Degradation Pathway	0.000501187233627243
SS_inflamed	Interferon Signaling	1.25455201782643e-14
SS_inflamed	JAK/STAT Signaling	0.000207846280152135
SS_inflamed	LPS-stimulated MAPK Signaling	0.0213796208950223
SS_inflamed	LPS/IL-1 Mediated Inhibition of RXR Function	0.0144543977074593
SS_inflamed	LXR/RXR Activation	0.00295120922666636
SS_inflamed	Lymphotoxin β Receptor Signaling	0.0295120922666638
SS_inflamed	MIF Regulation of Innate Immunity	0.00467735141287196
SS_inflamed	MIF-mediated Glucocorticoid Regulation	0.00316227766016841
SS_inflamed	MSP-RON Signaling In Cancer Cells Pathway	0.0281838293126445
SS_inflamed	MSP-RON Signaling In Macrophages Pathway	0.00234422881531993
SS_inflamed	Melanoma Signaling	0.0245470891568503
SS_inflamed	Mouse Embryonic Stem Cell Pluripotency	0.0398107170553497
SS_inflamed	NUR77 Signaling in T Lymphocytes	0.00042657951880154
SS_inflamed	Natural Killer Cell Signaling	0.000399041008198875
SS_inflamed	Necroptosis Signaling Pathway	0.0489778819368446
SS_inflamed	Neuregulin Signaling	0.0144543977074593
SS_inflamed	Neuroinflammation Signaling Pathway	4.67735141285175e-07
SS_inflamed	Neuroprotective Role of THOP1 in Alzheimer's Disease	0.0275422870333817
SS_inflamed	Neurotrophin/TRK Signaling	0.014791083881682
SS_inflamed	Non-Small Cell Lung Cancer Signaling	0.00107151930523763
SS_inflamed	OX40 Signaling Pathway	0.000245470891568456
SS_inflamed	Ovarian Cancer Signaling	0.0134896288259165
SS_inflamed	PD-1, PD-L1 cancer immunotherapy pathway	1.34896288250808e-07
SS_inflamed	PI3K Signaling in B Lymphocytes	0.00741310241300919
SS_inflamed	PI3K/AKT Signaling	0.000407499849206072
SS_inflamed	PKCθ Signaling in T Lymphocytes	0.00891250938133747
SS_inflamed	PTEN Signaling	0.0112201845430197
SS_inflamed	Pancreatic Adenocarcinoma Signaling	0.00549843662046678
SS_inflamed	Phagosome Maturation	1.20226443456328e-06
SS_inflamed	Polyamine Regulation in Colon Cancer	0.000363078054770094
SS_inflamed	Primary Immunodeficiency Signaling	0.000199526231496883
SS_inflamed	Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	0.00933254300796993
SS_inflamed	Prostate Cancer Signaling	0.002454708915685
SS_inflamed	Protein Kinase A Signaling	0.0239883291901949
SS_inflamed	Protein Ubiquitination Pathway	1.81970085888494e-07
SS_inflamed	RANK Signaling in Osteoclasts	0.0051286138399137
SS_inflamed	Reelin Signaling in Neurons	0.0204173794466953
SS_inflamed	Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	0.0331131121482591
SS_inflamed	Regulation of the Epithelial-Mesenchymal Transition Pathway	0.0107151930523761
SS_inflamed	Role of BRCA1 in DNA Damage Response	0.014791083881682
SS_inflamed	Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	1.14815362151077e-06
SS_inflamed	Role of IL-17A in Psoriasis	0.000467735141287173
SS_inflamed	Role of JAK1 and JAK3 in γc Cytokine Signaling	0.0107151930523761
SS_inflamed	Role of JAK1, JAK2 and TYK2 in Interferon Signaling	0.00165958690743762
SS_inflamed	Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	0.0128824955169313
SS_inflamed	Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	0.0363078054770101
SS_inflamed	Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	0.0162181009735893
SS_inflamed	Role of NFAT in Regulation of the Immune Response	0.0117489755493952
SS_inflamed	Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	9.9999999999989e-05
SS_inflamed	Role of PKR in Interferon Induction and Antiviral Response	1.34896288259689e-05
SS_inflamed	Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	0.000363078054770094
SS_inflamed	Role of RIG1-like Receptors in Antiviral Innate Immunity	0.00467735141287196
SS_inflamed	SPINK1 General Cancer Pathway	0.00707945784384134
SS_inflamed	STAT3 Pathway	0.00380189396320563
SS_inflamed	Senescence Pathway	0.0309029543251359
SS_inflamed	Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	0.0331131121482591
SS_inflamed	Superpathway of Inositol Phosphate Compounds	0.0239883291901949
SS_inflamed	Systemic Lupus Erythematosus In B Cell Signaling Pathway	7.58577575029618e-05
SS_inflamed	Systemic Lupus Erythematosus In T Cell Signaling Pathway	0.00234422881531993
SS_inflamed	T Cell Exhaustion Signaling Pathway	1.62181009732976e-06
SS_inflamed	T Cell Receptor Signaling	0.00177827941003894
SS_inflamed	T Helper Cell Differentiation	3.38844156139162e-05
SS_inflamed	Telomerase Signaling	0.00223939641691218
SS_inflamed	Th1 Pathway	2.88403150361383e-07
SS_inflamed	Th1 and Th2 Activation Pathway	1.09647819601655e-07
SS_inflamed	Th2 Pathway	1.41253754462056e-05
SS_inflamed	Toll-like Receptor Signaling	0.0138038426460289
SS_inflamed	Type I Diabetes Mellitus Signaling	7.07945784383934e-05
SS_inflamed	UVB-Induced MAPK Signaling	0.00398107170553497
SS_inflamed	VDR/RXR Activation	0.0138038426460289
SS_inflamed	Virus Entry via Endocytic Pathways	0.00181970085860994
SS_inflamed	iNOS Signaling	0.000165958690743762
SS_inflamed	p38 MAPK Signaling	0.0309029543251359
SS_inflamed	p53 Signaling	0.00151356124843616
SS_inflamed	p70S6K Signaling	0.00117489755493949
SSc_inflamed	14-3-3-mediated Signaling	1.86208713670588e-06
SSc_inflamed	3-phosphoinositide Biosynthesis	5.0118723362691e-05
SSc_inflamed	3-phosphoinositide Degradation	4.7325238953233e-06
SSc_inflamed	4-1BB Signaling in T Lymphocytes	7.05371042066805e-05
SSc_inflamed	4-aminobutyrate Degradation I	0.0316227766016838
SSc_inflamed	AMPK Signaling	7.24435960108849e-08
SSc_inflamed	ATM Signaling	5.77728781592235e-07
SSc_inflamed	Actin Cytoskeleton Signaling	2.63026799229849e-07
SSc_inflamed	Actin Nucleation by ARP-WASP Complex	5.37031796370435e-05
SSc_inflamed	Activation of IRF by Cytosolic Pattern Recognition Receptors	0.000212278177985303
SSc_inflamed	Acute Myeloid Leukemia Signaling	9.9999999999989e-05
SSc_inflamed	Acute Phase Response Signaling	3.31131121478201e-06
SSc_inflamed	Adipogenesis pathway	1.99226376140782e-06
SSc_inflamed	Adrenomedullin signaling pathway	3.63078056508925e-09
SSc_inflamed	Agranulocyte Adhesion and Diapedesis	2.13347645439121e-05
SSc_inflamed	Agrin Interactions at Neuromuscular Junction	0.00102329299228077
SSc_inflamed	Airway Pathology in Chronic Obstructive Pulmonary Disease	0.00371535229097175
SSc_inflamed	Aldosterone Signaling in Epithelial Cells	3.98107170551665e-06
SSc_inflamed	Amyloid Processing	6.3095734448293e-06
SSc_inflamed	Amyotrophic Lateral Sclerosis Signaling	0.00630957344480199
SSc_inflamed	Androgen Signaling	3.01970554117403e-08
SSc_inflamed	Angiopoietin Signaling	1.1220184543026e-05
SSc_inflamed	Antioxidant Action of Vitamin C	0.000366910132547416
SSc_inflamed	Antiproliferative Role of Somatostatin Receptor 2	0.000128824955169304
SSc_inflamed	Apelin Adipocyte Signaling Pathway	0.000239883291901943
SSc_inflamed	Apelin Cardiac Fibroblast Signaling Pathway	6.60693448006899e-06
SSc_inflamed	Apelin Cardiomyocyte Signaling Pathway	0.000676082975392012
SSc_inflamed	Apelin Endothelial Signaling Pathway	7.07945784383934e-06
SSc_inflamed	Apelin Liver Signaling Pathway	0.00145232186929045
SSc_inflamed	Apelin Muscle Signaling Pathway	0.00295120922666636
SSc_inflamed	Apelin Pancreas Signaling Pathway	0.0407380277804112
SSc_inflamed	Apoptosis Signaling	4.01643337477608e-08
SSc_inflamed	April Mediated Signaling	0.000452532212160239
SSc_inflamed	Aryl Hydrocarbon Receptor Signaling	6.52478959750624e-10
SSc_inflamed	Aspartate Degradation II	0.0301995172040201
SSc_inflamed	Assembly of RNA Polymerase I Complex	0.0158489319246111
SSc_inflamed	Assembly of RNA Polymerase II Complex	7.94328234724473e-05
SSc_inflamed	Atherosclerosis Signaling	7.66565619314541e-07
SSc_inflamed	Autophagy	2.50910403565285e-14
SSc_inflamed	Axonal Guidance Signaling	4.68204697234853e-10
SSc_inflamed	B Cell Activating Factor Signaling	0.000687481746362018
SSc_inflamed	BAG2 Signaling Pathway	2.02877271759938e-07
SSc_inflamed	BER (Base Excision Repair) Pathway	0.0154881661891249
SSc_inflamed	BEX2 Signaling Pathway	6.03431385082231e-07
SSc_inflamed	BMP signaling pathway	2.51188643151101e-05
SSc_inflamed	Bladder Cancer Signaling	2.64301158307001e-05
SSc_inflamed	Breast Cancer Regulation by Stathmin1	6.6069344806241e-07
SSc_inflamed	CCR3 Signaling in Eosinophils	1.62181009736306e-05
SSc_inflamed	CD27 Signaling in Lymphocytes	3.57375602577648e-06
SSc_inflamed	CD40 Signaling	0.000701973950488766
SSc_inflamed	CDK5 Signaling	4.16869383457197e-07
SSc_inflamed	CNTF Signaling	0.00389045144994282
SSc_inflamed	CREB Signaling in Neurons	7.94076627275153e-06
SSc_inflamed	CSDE1 Signaling Pathway	0.0154881661891249
SSc_inflamed	CXCR4 Signaling	8.70963589916229e-07
SSc_inflamed	Calcium Signaling	2.6302679918544e-06
SSc_inflamed	Calcium Transport I	0.00125892541179418
SSc_inflamed	Cancer Drug Resistance By Drug Efflux	0.0275422870333817
SSc_inflamed	Cardiac Hypertrophy Signaling	4.46683592336683e-08
SSc_inflamed	Cardiac Hypertrophy Signaling (Enhanced)	9.72555369571637e-14
SSc_inflamed	Cardiac β-adrenergic Signaling	0.00389045144994282
SSc_inflamed	Cardiomyocyte Differentiation via BMP Receptors	0.0288403150312661
SSc_inflamed	Caveolar-mediated Endocytosis Signaling	7.27635729447229e-11
SSc_inflamed	Cell Cycle Control of Chromosomal Replication	0.00177827941003894
SSc_inflamed	Cell Cycle Regulation by BTG Family Proteins	0.00602559586074358
SSc_inflamed	Cell Cycle: G1/S Checkpoint Regulation	5.18146101913253e-07
SSc_inflamed	Cell Cycle: G2/M DNA Damage Checkpoint Regulation	0.000112547656156647
SSc_inflamed	Cellular Effects of Sildenafil (Viagra)	0.0371535229097173
SSc_inflamed	Ceramide Signaling	5.62341325194282e-06
SSc_inflamed	Chemokine Signaling	2.11933636196093e-07
SSc_inflamed	Cholecystokinin/Gastrin-mediated Signaling	2.94170971204544e-06
SSc_inflamed	Cholesterol Biosynthesis I	0.0398107170553497
SSc_inflamed	Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)	0.0398107170553497
SSc_inflamed	Cholesterol Biosynthesis III (via Desmosterol)	0.0398107170553497
SSc_inflamed	Chondroitin and Dermatan Biosynthesis	0.0208929613085403
SSc_inflamed	Chronic Myeloid Leukemia Signaling	2.34422881106866e-09
SSc_inflamed	Circadian Rhythm Signaling	0.00040738027780407
SSc_inflamed	Clathrin-mediated Endocytosis Signaling	3.75236508531884e-10
SSc_inflamed	Cleavage and Polyadenylation of Pre-mRNA	0.0316227766016838
SSc_inflamed	Coagulation System	0.00933254300796993
SSc_inflamed	Colanic Acid Building Blocks Biosynthesis	0.0162181009735893
SSc_inflamed	Colorectal Cancer Metastasis Signaling	2.24213980715149e-11
SSc_inflamed	Complement System	0.00446683592150965
SSc_inflamed	Coronavirus Pathogenesis Pathway	1.52718586887701e-07
SSc_inflamed	Coronavirus Replication Pathway	0.00128824955169315
SSc_inflamed	Corticotropin Releasing Hormone Signaling	0.000588843655355609
SSc_inflamed	Crosstalk between Dendritic Cells and Natural Killer Cells	0.00110944262191026
SSc_inflamed	Cyclins and Cell Cycle Regulation	1.51370459391398e-05
SSc_inflamed	Cysteine Biosynthesis III (mammalia)	0.00407380277804115
SSc_inflamed	D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	0.0354813389233576
SSc_inflamed	D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	0.0123026877081238
SSc_inflamed	D-myo-inositol (1,4,5)-trisphosphate Degradation	0.0281838293126445
SSc_inflamed	D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	2.04395917218214e-05
SSc_inflamed	D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	2.04395917218214e-05
SSc_inflamed	D-myo-inositol-5-phosphate Metabolism	7.60592806603455e-06
SSc_inflamed	DNA damage-induced 14-3-3σ Signaling	0.00251188643150957
SSc_inflamed	Death Receptor Signaling	2.76586940017864e-08
SSc_inflamed	Differential Regulation of Cytokine Production in Intestinal Epithelial Cells by IL-17A and IL-17F	0.00812830516164098
SSc_inflamed	Differential Regulation of Cytokine Production in Macrophages and T Helper Cells by IL-17A and IL-17F	0.000269153480392692
SSc_inflamed	Dilated Cardiomyopathy Signaling Pathway	6.40137763130433e-06
SSc_inflamed	Diphthamide Biosynthesis	0.0316227766016838
SSc_inflamed	Docosahexaenoic Acid (DHA) Signaling	0.00295120922666636
SSc_inflamed	Dolichyl-diphosphooligosaccharide Biosynthesis	0.000235882902513529
SSc_inflamed	Dopamine Receptor Signaling	0.00128824955169315
SSc_inflamed	Dopamine-DARPP32 Feedback in cAMP Signaling	5.70118491081129e-05
SSc_inflamed	EGF Signaling	1.51356124843405e-05
SSc_inflamed	EIF2 Signaling	0.00223939641691218
SSc_inflamed	ERB2-ERBB3 Signaling	8.51138037827326e-08
SSc_inflamed	ERBB Signaling	4.25912389356853e-07
SSc_inflamed	ERBB4 Signaling	8.31763771103056e-05
SSc_inflamed	ERK/MAPK Signaling	2.90878432451791e-14
SSc_inflamed	ERK5 Signaling	1.1583648158453e-06
SSc_inflamed	Endocannabinoid Cancer Inhibition Pathway	9.12010839071442e-08
SSc_inflamed	Endocannabinoid Developing Neuron Pathway	8.12830516117025e-07
SSc_inflamed	Endocannabinoid Neuronal Synapse Pathway	0.000181970085860961
SSc_inflamed	Endometrial Cancer Signaling	7.58577574977437e-07
SSc_inflamed	Endothelin-1 Signaling	2.13796208949901e-05
SSc_inflamed	Ephrin B Signaling	0.0223872113856834
SSc_inflamed	Ephrin Receptor Signaling	9.08414454769968e-11
SSc_inflamed	Epithelial Adherens Junction Signaling	3.35913075133476e-10
SSc_inflamed	Erythropoietin Signaling Pathway	1.38453026821139e-10
SSc_inflamed	Estrogen Receptor Signaling	1.42219569454483e-13
SSc_inflamed	Estrogen-Dependent Breast Cancer Signaling	0.000117489755493971
SSc_inflamed	Estrogen-mediated S-phase Entry	0.0338844156139202
SSc_inflamed	Extrinsic Prothrombin Activation Pathway	0.000741310241300863
SSc_inflamed	FAK Signaling	1.02329299478399e-08
SSc_inflamed	FAT10 Cancer Signaling Pathway	6.03431385082231e-07
SSc_inflamed	FAT10 Signaling Pathway	6.9183097095582e-07
SSc_inflamed	FGF Signaling	0.000125892541179451
SSc_inflamed	FLT3 Signaling in Hematopoietic Progenitor Cells	9.99999999473644e-08
SSc_inflamed	FXR/RXR Activation	0.0416869383470335
SSc_inflamed	Factors Promoting Cardiogenesis in Vertebrates	5.29551202221867e-07
SSc_inflamed	Fatty Acid β-oxidation III (Unsaturated, Odd Number)	0.0095499258602143
SSc_inflamed	Fc Epsilon RI Signaling	0.000104712854805067
SSc_inflamed	Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	0.00154524286604663
SSc_inflamed	FcγRIIB Signaling in B Lymphocytes	0.00275422870333819
SSc_inflamed	Ferroptosis Signaling Pathway	2.01817673683991e-10
SSc_inflamed	Flavin Biosynthesis IV (Mammalian)	0.0446683592150963
SSc_inflamed	G Beta Gamma Signaling	5.12861383991092e-05
SSc_inflamed	G-Protein Coupled Receptor Signaling	3.59920176995487e-08
SSc_inflamed	GABA Receptor Signaling	0.0117489755493952
SSc_inflamed	GADD45 Signaling	0.002454708915685
SSc_inflamed	GDNF Family Ligand-Receptor Interactions	3.46736850453944e-07
SSc_inflamed	GDP-mannose Biosynthesis	0.00213796208950223
SSc_inflamed	GM-CSF Signaling	4.07380277800407e-06
SSc_inflamed	GNRH Signaling	1.65722990885797e-12
SSc_inflamed	GP6 Signaling Pathway	3.65653013756351e-07
SSc_inflamed	GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	0.0354813389233576
SSc_inflamed	Gap Junction Signaling	2.75422870288367e-07
SSc_inflamed	Germ Cell-Sertoli Cell Junction Signaling	6.36909414097886e-11
SSc_inflamed	Glioblastoma Multiforme Signaling	1.18521625847023e-09
SSc_inflamed	Glioma Invasiveness Signaling	0.0095499258602143
SSc_inflamed	Glioma Signaling	3.67020303038146e-10
SSc_inflamed	Glucocorticoid Receptor Signaling	7.7715611723761e-16
SSc_inflamed	Gluconeogenesis I	0.0131825673855641
SSc_inflamed	Glycine Degradation (Creatine Biosynthesis)	0.0446683592150963
SSc_inflamed	Glycogen Degradation III	0.0398107170553497
SSc_inflamed	Glycolysis I	0.0363078054770101
SSc_inflamed	Granulocyte Adhesion and Diapedesis	1.56234102322017e-08
SSc_inflamed	Granzyme B Signaling	0.00229086765276776
SSc_inflamed	Growth Hormone Signaling	2.58703931046433e-05
SSc_inflamed	Gα12/13 Signaling	1.99526231492442e-06
SSc_inflamed	Gαi Signaling	3.63078054770316e-05
SSc_inflamed	Gαq Signaling	5.12861383991092e-05
SSc_inflamed	Gαs Signaling	0.00870963589956086
SSc_inflamed	HER-2 Signaling in Breast Cancer	9.21074327919769e-12
SSc_inflamed	HGF Signaling	4.72333283596527e-12
SSc_inflamed	HIF1α Signaling	4.32065494493372e-12
SSc_inflamed	HIPPO signaling	2.23872113847001e-07
SSc_inflamed	HMGB1 Signaling	8.84343632823192e-06
SSc_inflamed	HOTAIR Regulatory Pathway	1.14934351702622e-07
SSc_inflamed	Hematopoiesis from Multipotent Stem Cells	0.0316227766016838
SSc_inflamed	Heparan Sulfate Biosynthesis	0.0446683592150963
SSc_inflamed	Heparan Sulfate Biosynthesis (Late Stages)	0.0446683592150963
SSc_inflamed	Hepatic Cholestasis	2.51099319115156e-09
SSc_inflamed	Hepatic Fibrosis / Hepatic Stellate Cell Activation	0
SSc_inflamed	Hepatic Fibrosis Signaling Pathway	0
SSc_inflamed	Hereditary Breast Cancer Signaling	1.82683520277838e-06
SSc_inflamed	Human Embryonic Stem Cell Pluripotency	0.000141253754462278
SSc_inflamed	Huntington's Disease Signaling	0
SSc_inflamed	Hypoxia Signaling in the Cardiovascular System	1.1583648158453e-06
SSc_inflamed	IGF-1 Signaling	2.7386426459941e-11
SSc_inflamed	IL-1 Signaling	0.000117489755493971
SSc_inflamed	IL-10 Signaling	5.01685396572249e-05
SSc_inflamed	IL-12 Signaling and Production in Macrophages	0.000110186305505522
SSc_inflamed	IL-15 Production	4.54677694716743e-07
SSc_inflamed	IL-17 Signaling	3.41634171558969e-05
SSc_inflamed	IL-17A Signaling in Airway Cells	0.000776247116628714
SSc_inflamed	IL-17A Signaling in Fibroblasts	0.000471894926983629
SSc_inflamed	IL-17A Signaling in Gastric Cells	0.00398107170553497
SSc_inflamed	IL-2 Signaling	3.16227765972954e-07
SSc_inflamed	IL-22 Signaling	8.12830516163654e-05
SSc_inflamed	IL-23 Signaling Pathway	0.0208929613085403
SSc_inflamed	IL-3 Signaling	3.46736850453944e-07
SSc_inflamed	IL-4 Signaling	0.0051286138399137
SSc_inflamed	IL-6 Signaling	4.75970962643402e-09
SSc_inflamed	IL-7 Signaling Pathway	3.46736850452833e-05
SSc_inflamed	IL-8 Signaling	1.82218420352598e-08
SSc_inflamed	ILK Signaling	4.24814844079968e-06
SSc_inflamed	Induction of Apoptosis by HIV1	4.05298285818256e-05
SSc_inflamed	Inhibition of ARE-Mediated mRNA Degradation Pathway	7.94327936759487e-11
SSc_inflamed	Inhibition of Angiogenesis by TSP1	0.000171871038283089
SSc_inflamed	Inhibition of Matrix Metalloproteases	0.00812830516164098
SSc_inflamed	Inosine-5'-phosphate Biosynthesis II	0.000142081374033265
SSc_inflamed	Insulin Receptor Signaling	5.01187980006534e-12
SSc_inflamed	Insulin Secretion Signaling Pathway	1.74113089834727e-07
SSc_inflamed	Integrin Signaling	5.3179682879545e-14
SSc_inflamed	Interferon Signaling	0.00446683592150965
SSc_inflamed	Intrinsic Prothrombin Activation Pathway	0.00157750184044347
SSc_inflamed	Iron homeostasis signaling pathway	2.6195823288333e-11
SSc_inflamed	Isoleucine Degradation I	0.00398107170553497
SSc_inflamed	JAK/STAT Signaling	9.99999999473644e-08
SSc_inflamed	Kinetochore Metaphase Signaling Pathway	0.0234422881531993
SSc_inflamed	LPS-stimulated MAPK Signaling	3.1389362904477e-06
SSc_inflamed	LPS/IL-1 Mediated Inhibition of RXR Function	0.000269153480392692
SSc_inflamed	LXR/RXR Activation	0.000203506156253752
SSc_inflamed	Leptin Signaling in Obesity	0.000630957344480154
SSc_inflamed	Leukocyte Extravasation Signaling	5.41206493287483e-07
SSc_inflamed	Lipoate Biosynthesis and Incorporation II	0.0112201845430197
SSc_inflamed	Lymphotoxin β Receptor Signaling	3.46736850452833e-05
SSc_inflamed	MIF Regulation of Innate Immunity	0.00100004263686959
SSc_inflamed	MIF-mediated Glucocorticoid Regulation	0.00744441354698977
SSc_inflamed	MSP-RON Signaling In Cancer Cells Pathway	1.17649223696503e-11
SSc_inflamed	MSP-RON Signaling In Macrophages Pathway	0.000912010839355881
SSc_inflamed	MSP-RON Signaling Pathway	0.0134896288259165
SSc_inflamed	MYC Mediated Apoptosis Signaling	3.71535229137798e-07
SSc_inflamed	Macropinocytosis Signaling	1.17489755491196e-06
SSc_inflamed	Mechanisms of Viral Exit from Host Cells	0.00933254300796993
SSc_inflamed	Melanocyte Development and Pigmentation Signaling	1.86208713666147e-05
SSc_inflamed	Melanoma Signaling	7.94328234724473e-05
SSc_inflamed	Melatonin Signaling	0.000707945784384156
SSc_inflamed	Methionine Degradation I (to Homocysteine)	0.00162181009735896
SSc_inflamed	Mevalonate Pathway I	0.0122829123120284
SSc_inflamed	Mismatch Repair in Eukaryotes	0.00446683592150965
SSc_inflamed	Mitochondrial Dysfunction	5.49540873862053e-06
SSc_inflamed	Molecular Mechanisms of Cancer	0
SSc_inflamed	Molybdenum Cofactor Biosynthesis	0.0323593656929628
SSc_inflamed	Mouse Embryonic Stem Cell Pluripotency	1.99526231492442e-06
SSc_inflamed	NAD Signaling Pathway	1.81889007522251e-07
SSc_inflamed	NER (Nucleotide Excision Repair, Enhanced Pathway)	2.37469325328199e-05
SSc_inflamed	NF-κB Activation by Viruses	2.13796208949901e-05
SSc_inflamed	NGF Signaling	4.68204697234853e-10
SSc_inflamed	NRF2-mediated Oxidative Stress Response	2.58826293730863e-12
SSc_inflamed	Natural Killer Cell Signaling	4.25912389356853e-07
SSc_inflamed	Necroptosis Signaling Pathway	2.32028808389018e-08
SSc_inflamed	Netrin Signaling	0.0223872113856834
SSc_inflamed	Neuregulin Signaling	1.5848877765734e-11
SSc_inflamed	Neuroinflammation Signaling Pathway	2.94170971204544e-06
SSc_inflamed	Neuropathic Pain Signaling In Dorsal Horn Neurons	0.00208929613085407
SSc_inflamed	Neuroprotective Role of THOP1 in Alzheimer's Disease	0.00104712854805089
SSc_inflamed	Neurotrophin/TRK Signaling	0.000562341325190396
SSc_inflamed	Nitric Oxide Signaling in the Cardiovascular System	0.000208929613085385
SSc_inflamed	Non-Small Cell Lung Cancer Signaling	1.41253754462056e-05
SSc_inflamed	Notch Signaling	0.00213796208950223
SSc_inflamed	Nucleotide Excision Repair Pathway	0.00238180082776374
SSc_inflamed	Oncostatin M Signaling	3.38844156144713e-06
SSc_inflamed	Opioid Signaling Pathway	1.22668173396789e-08
SSc_inflamed	Osteoarthritis Pathway	8.81861306201159e-09
SSc_inflamed	Ovarian Cancer Signaling	1.77958706437664e-07
SSc_inflamed	Oxidative Phosphorylation	0.000779093077333148
SSc_inflamed	Oxidized GTP and dGTP Detoxification	0.0323593656929628
SSc_inflamed	P2Y Purigenic Receptor Signaling Pathway	1.63916334672276e-06
SSc_inflamed	PAK Signaling	4.78630091116372e-09
SSc_inflamed	PCP (Planar Cell Polarity) Pathway	0.00178548876652673
SSc_inflamed	PD-1, PD-L1 cancer immunotherapy pathway	0.00019054607179636
SSc_inflamed	PDGF Signaling	1.22668173396789e-08
SSc_inflamed	PEDF Signaling	0.000125892541179451
SSc_inflamed	PFKFB4 Signaling Pathway	0.000181970085860961
SSc_inflamed	PI3K Signaling in B Lymphocytes	1.58151824969366e-10
SSc_inflamed	PI3K/AKT Signaling	9.99977878279878e-13
SSc_inflamed	PPAR Signaling	5.55350654352083e-09
SSc_inflamed	PPARα/RXRα Activation	4.9741821772642e-09
SSc_inflamed	PTEN Signaling	8.91250961920775e-10
SSc_inflamed	PXR/RXR Activation	0.0173780082874937
