key	IngenuityCanonicalPathways	GroupCount	AllMolecules	pathsize	M_activated_ratio	M_inhibited_ratio	M_noZ_ratio	M_notSig_ratio	J_activated_ratio	J_inhibited_ratio	J_noZ_ratio	J_notSig_ratio	M_GlobalActivated	M_GlobalInhibited	M_GlobalNoDirection	M_GlobalNotSignificant	J_GlobalActivated	J_GlobalInhibited	J_GlobalNoDirection	J_GlobalNotSignificant	activeTissue	inactiveTissue	clustersGlobal	subclusters
X406	Ovarian Cancer Signaling	17	ABL1,AKT1,AKT2,AKT3,APC,ARRB1,AXIN1,BCL2,BRAF,BRCA1,BRCA2,CCND1,CD44,CDK4,CDKN2A,CGA,CTNNB1,DVL1,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,EDN1,EDNRA,EGF,EGFR,FGF9,FSHR,FZD1,FZD10,FZD2,FZD3,FZD4,FZD5,FZD6,FZD7,FZD8,FZD9,GJA1,GSK3B,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HNF1A,HRAS,KRAS,LEF1,LHB,LHCGR,MAP2K1,MAP2K2,MAPK1,MAPK3,MLH1,MMP2,MMP7,MMP9,MRAS,MSH2,MSH6,MTOR,NRAS,PA2G4,PDGFC,PGF,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R4,PIK3R5,PIK3R6,PMS2,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PROK1,PTEN,PTGS1,PTGS2,RAD51,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,RB1,RBL1,RBL2,RPS6KB1,RPS6KB2,RRAS,RRAS2,SIN3A,SMO,SRC,SUV39H1,TCF3,TCF4,TCF7,TCF7L1,TCF7L2,TFDP1,TP53,VEGFA,VEGFB,VEGFC,VEGFD,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT9A,WNT9B	152	0	0.0555555555555556	0	0.444444444444444	0.152173913043478	0.0869565217391304	0.108695652173913	0.152173913043478	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.10
X407	Oxidative Ethanol Degradation III	4	ACSL1,ACSS1,ACSS2,ACSS3,ALDH1A1,ALDH1A2,ALDH1A3,ALDH1B1,ALDH2,ALDH3A1,ALDH3A2,ALDH3B1,ALDH4A1,ALDH7A1,ALDH9A1,CYP2B6,CYP2C18,CYP2C19,CYP2C9,CYP2D6,CYP2E1,CYP2J2,CYP2R1,CYP2S1,CYP2U1	25	0	0	0.0555555555555556	0.444444444444444	0.0217391304347826	0.0434782608695652	0	0.434782608695652	0	0	0.5	0	0	0.5	0	0	inhibited	no_direction	2	2.11
X408	Oxidative Phosphorylation	11	ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC2,ATP5MC3,ATP5ME,ATP5MF,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATPAF1,ATPAF2,COX10,COX11,COX15,COX17,COX4I1,COX4I2,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX7A1,COX7A2,COX7A2L,COX7B,COX7C,COX8A,CYB5A,CYB5B,CYC1,CYCS,DMAC2L,MT-ATP6,MT-CO3,MT-CYB,MT-ND1,MT-ND4,NDUFA1,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB11,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV3,SDHA,SDHB,SDHC,SDHD,SURF1,UQCR10,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ,VPS9D1	95	0.111111111111111	0.0555555555555556	0	0.333333333333333	0.0652173913043478	0.108695652173913	0	0.326086956521739	0.5	0	0	0	0	0.5	0	0	inhibited	activated	2	2.2
X409	Oxidized GTP and dGTP Detoxification	4	DDX6,DXO,NUDT1,RUVBL2	4	0	0	0.0555555555555556	0.444444444444444	0	0	0.0652173913043478	0.434782608695652	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.2
X41	Apelin Cardiac Fibroblast Signaling Pathway	5	ACE2,AGTR1,AKT1,AKT2,AKT3,ANGPT2,APLN,APLNR,CCN2,IL6,NOS3,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,SERPINE1,SPHK1,TGFB1,TGFB2,TGFB3	21	0	0	0	0.5	0	0.0869565217391304	0.0217391304347826	0.391304347826087	0	0	0	0.5	0	0.5	0	0	inhibited	not_sig	2	2.5
X410	P2Y Purigenic Receptor Signaling Pathway	17	ADCY1,ADCY10,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AKT1,AKT2,AKT3,ATF2,ATF4,CREB1,CREB3,CREB3L3,CREB5,CREBBP,FOS,GNAI1,GNAI2,GNAI3,GNAQ,GNB1,GNB1L,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,HRAS,ITGA2B,ITGB3,JUN,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MRAS,MYC,NFKB1,NFKB2,NOTUM,NRAS,P2RY1,P2RY11,P2RY2,P2RY4,P2RY6,PDIA3,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R4,PIK3R5,PIK3R6,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCH1,PLCH2,PLCL1,PLCL2,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKD3,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,REL,RELA,RELB,RRAS,RRAS2	121	0.0555555555555556	0.111111111111111	0.0555555555555556	0.277777777777778	0.152173913043478	0.130434782608696	0	0.217391304347826	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.8
X411	PAK Signaling	10	ARHGAP10,ARHGEF6,ARHGEF7,CASP3,CDC42,CFL1,CFL2,DSCAM,EPHA3,EPHB3,GIT1,GRB2,HRAS,ITGA1,ITGA10,ITGA11,ITGA2,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,ITGA8,ITGA9,ITGAE,ITGAL,ITGAM,ITGAV,ITGAX,ITGB1,ITGB2,ITGB3,ITGB4,ITGB5,ITGB6,ITGB7,ITGB8,KRAS,LIMK1,LIMK2,MAP2K1,MAP2K2,MAP2K4,MAPK1,MAPK10,MAPK12,MAPK3,MAPK8,MAPK9,MRAS,MYL1,MYL12A,MYL12B,MYL3,MYL4,MYL5,MYL6,MYL6B,MYL7,MYL9,MYLK,MYLPF,NCK1,NCK2,NRAS,PAK1,PAK1IP1,PAK2,PAK3,PAK4,PAK5,PAK6,PDGFA,PDGFB,PDGFC,PDGFD,PDGFRA,PDGFRB,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R4,PIK3R5,PIK3R6,PTK2,PTK2B,PXN,RAC1,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,RRAS,RRAS2,SHC1,SOS1,SOS2,TNF,WASL	112	0	0	0	0.5	0.108695652173913	0.0869565217391304	0.0217391304347826	0.282608695652174	0	0	0	0.5	0.5	0	0	0	activated	not_sig	1	1.4
X412	PCP (Planar Cell Polarity) Pathway	6	ATF2,CELSR1,CTHRC1,DAAM1,DVL1,DVL3,FZD1,FZD10,FZD2,FZD3,FZD4,FZD5,FZD6,FZD7,FZD8,FZD9,JUN,JUNB,JUND,LGR4,MAPK10,MAPK12,MAPK8,MAPK9,NDP,PFN1,PFN2,PRICKLE1,RAC1,RHOA,ROCK2,ROR2,RSPO3,SMO,VANGL1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT9A	49	0	0	0	0.5	0.0434782608695652	0.0869565217391304	0	0.369565217391304	0	0	0	0.5	0	0.5	0	0	inhibited	not_sig	1	1.10
X413	PCP pathway	1	DVL2,FZD1,FZD3,FZD7,JUND,PFN2,RAC1,WNT5A	8	0	0.0555555555555556	0	0.444444444444444	0	0	0	0.5	0	0.5	0	0	0	0	0	0.5	not_sig	inhibited	2	2.5
X414	PD-1, PD-L1 cancer immunotherapy pathway	16	AKT1,AKT2,AKT3,B2M,BCL2L1,CBLB,CD247,CD274,CD28,CD80,CDK2,CDKN1B,CIP2A,CSK,CSNK2A1,CSNK2A2,CSNK2B,ELK1,FBXO38,FOXP3,GSK3B,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DQB2,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,HLA-E,HLA-F,HLA-G,IFNG,IFNGR1,IFNGR2,IL12A,IL2RA,IL2RB,IL2RG,IL4,JAK1,JAK2,JAK3,LAT,LATS1,LATS2,LCK,LCP2,MR1,NGFR,PDCD1,PDCD1LG2,PDCD4,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R4,PIK3R5,PIK3R6,PLCG1,PRKCQ,PTEN,PTPN11,RASGRP1,SKP2,SMAD3,STAT5A,STAT5B,TGFB1,TGFB2,TGFB3,TNF,TNFRSF11B,TNFRSF1A,TNFRSF1B,TYK2,YAP1,ZAP70,mir-21	96	0	0	0.0555555555555556	0.444444444444444	0.0434782608695652	0.282608695652174	0	0.173913043478261	0	0	0.5	0	0	0.5	0	0	inhibited	no_direction	1	1.6
X415	PDGF Signaling	21	ABL1,ABL2,ACP1,CAV1,CAV3,CRK,CRKL,CSNK2A1,CSNK2A2,CSNK2B,EIF2AK2,ELK1,FOS,GRB2,HRAS,INPP5B,INPP5D,INPP5F,INPP5J,INPP5K,INPPL1,JAK1,JAK2,JAK3,JUN,KRAS,MAP2K1,MAP2K2,MAP2K4,MAP3K1,MAPK1,MAPK3,MAPK8,MRAS,MYC,NRAS,OCRL,PDGFA,PDGFB,PDGFC,PDGFD,PDGFRA,PDGFRB,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R4,PIK3R5,PIK3R6,PLCG1,PLCG2,PRKCA,PRKCB,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASA1,RASD1,RASD2,RRAS,RRAS2,SHC1,SOS1,SOS2,SPHK1,SPHK2,SRC,SRF,STAT1,STAT3,SYNJ1,SYNJ2,TYK2	85	0.0555555555555556	0.222222222222222	0.0555555555555556	0.166666666666667	0.260869565217391	0.0652173913043478	0	0.173913043478261	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.5
X416	PEDF Signaling	13	AKT1,AKT2,AKT3,ARHGAP22,BCL2,BCL2L1,BDNF,CASP7,CASP8,CFLAR,CHUK,DOCK3,ELK1,FAS,FASLG,GDNF,HNF1A,HNF1B,HRAS,IKBKB,IKBKE,IKBKG,KRAS,MAPK1,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MRAS,NFKB1,NFKB2,NFKBIA,NFKBIB,NFKBID,NFKBIE,NGF,NRAS,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R4,PIK3R5,PIK3R6,PNPLA2,PPARG,RAC1,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,REL,RELA,RELB,RHOA,ROCK1,ROCK2,RRAS,RRAS2,SERPINF1,SOD2,SRF,TCF12,TCF4,TCF7,TCF7L1,TCF7L2,TP53,WASF2,ZEB1	83	0.0555555555555556	0.0555555555555556	0	0.388888888888889	0.130434782608696	0.0869565217391304	0.0217391304347826	0.260869565217391	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.5
X417	PFKFB4 Signaling Pathway	6	AMPD1,ATF2,ATF4,CREB1,CREB3,CREB3L3,CREB3L4,CREB5,CREBBP,FBP1,FGF2,GCK,GNAS,GPI,HK1,HK2,HK3,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K5,MAP2K6,MAP2K7,MAPK1,MAPK3,NCOA3,PFKFB4,PFKM,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,RPS6KA5,TGFB1,TGFB2,TGFB3,TKT,TP53,XDH	44	0	0	0.0555555555555556	0.444444444444444	0.0652173913043478	0.0217391304347826	0.0217391304347826	0.391304347826087	0	0	0.5	0	0.5	0	0	0	activated	no_direction	2	2.5
X418	PI3K Signaling in B Lymphocytes	20	ABL1,AKT1,AKT2,AKT3,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATF6B,ATF7,BCL10,BLK,BLNK,BTK,C3,CALM1 (includes others),CALML5,CAMK2B,CAMK2D,CAMK2G,CAMK4,CARD10,CBL,CD180,CD19,CD40,CD79A,CD79B,CD81,CHP1,CHUK,CR2,CREB1,DAPP1,ELK1,FCGR2B,FOS,FOXO3,FYN,HRAS,IGHM,IKBKB,IKBKE,IKBKG,IL4,IL4R,INPP5D,IRS1,IRS2,IRS4,ITPR1,ITPR2,ITPR3,JUN,KRAS,LYN,MALT1,MAP2K1,MAP2K2,MAPK1,MAPK3,MRAS,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,NFKB2,NFKBIA,NFKBIB,NFKBID,NFKBIE,NOTUM,NRAS,PDIA3,PDPK1,PIK3AP1,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCH1,PLCH2,PLCL1,PLCL2,PLEKHA1,PLEKHA2,PLEKHA3,PLEKHA4,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCB,PRKCI,PRKCZ,PTEN,PTPRC,RAC1,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,REL,RELA,RELB,RRAS,RRAS2,SYK,TLR4,VAV1,VAV2,VAV3	134	0	0.166666666666667	0.0555555555555556	0.277777777777778	0.239130434782609	0.108695652173913	0	0.152173913043478	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.1
X419	PI3K/AKT Signaling	23	AKT1,AKT2,AKT3,BAD,BCL2,BCL2L1,CCND1,CDC37,CDKN1A,CDKN1B,CHUK,CSF2RB,CTNNB1,CXCR1,CXCR2,EIF4E,EIF4EBP1,ELP1,EPM2A,FOXO1,FOXO3,GAB1,GAB2,GDF15,GHR,GRB2,GSK3A,GSK3B,GYS1,H2BW2,HRAS,HSP90AA1,HSP90AB1,HSP90B1,IFNAR1,IFNLR1,IKBKB,IKBKE,IKBKG,IL10RA,IL10RB,IL11RA,IL12RB1,IL12RB2,IL13RA1,IL13RA2,IL15RA,IL17RA,IL17RB,IL17RC,IL17RD,IL17RE,IL18R1,IL18RAP,IL1R1,IL1R2,IL1RL1,IL1RL2,IL20RA,IL20RB,IL21R,IL22RA1,IL27RA,IL2RA,IL2RB,IL2RG,IL31RA,IL3RA,IL4R,IL5RA,IL6R,IL6ST,IL7R,ILK,INPP5B,INPP5D,INPP5F,INPP5J,INPP5K,INPPL1,ITGA1,ITGA10,ITGA11,ITGA2,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,ITGA8,ITGA9,ITGAE,ITGAL,ITGAM,ITGAV,ITGAX,ITGB1,ITGB2,ITGB3,ITGB4,ITGB5,ITGB6,ITGB7,ITGB8,JAK1,JAK2,JAK3,KRAS,LIMS1,MAP2K1,MAP2K2,MAP3K5,MAP3K8,MAPK1,MAPK3,MAPK8IP1,MCL1,MDM2,MRAS,MTOR,NANOG,NFKB1,NFKB2,NFKBIA,NFKBIB,NFKBID,NFKBIE,NOS3,NRAS,OCRL,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PPM1J,PPM1L,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R3A,PPP2R3B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PTEN,PTGS2,PTPA,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,REL,RELA,RELB,RHEB,RPS6KB1,RPS6KB2,RRAS,RRAS2,SFN,SHC1,SOS1,SOS2,SYNJ1,SYNJ2,THEM4,TP53,TSC1,TSC2,TYK2,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ	192	0.0555555555555556	0.111111111111111	0.0555555555555556	0.277777777777778	0.282608695652174	0.108695652173913	0.0217391304347826	0.0869565217391304	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.4
X42	Apelin Cardiomyocyte Signaling Pathway	8	AKT1,AKT2,AKT3,APLN,APLNR,ARNT,ATP2A1,ATP2A2,ATP2A3,CAT,GNA11,GNAI1,GNAI2,GNAI3,HIF1A,ITPR1,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK4,MAPK6,MAPK7,MAPK8,MAPK9,MYL12A,MYL12B,MYL3,MYL4,MYL5,MYL6,MYL6B,MYL7,MYL9,MYLK,NOTUM,PDIA3,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R4,PIK3R5,PIK3R6,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCH1,PLCH2,PLCL1,PLCL2,PLN,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKD3,SLC8A1,SLC8A3,SLC9A1,SLC9A2,SLC9A3,SLC9A5,SLC9A6,SLC9A8,TGFB1	88	0	0.0555555555555556	0	0.444444444444444	0.0869565217391304	0.0652173913043478	0	0.347826086956522	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.1
X420	PKCθ Signaling in T Lymphocytes	4	CD247,CD3D,CD4,CD86,FCER1G,GRB2,HLA-A,HLA-B,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB3,HLA-DRB4,LAT,LCK,LCP2,MAP3K11,NFAT5,NFKB2,PPP3CC,RAC2,RELA,RRAS2,TRAJ12,TRAJ19,TRAJ20,TRAJ21,TRAJ22,TRAJ36,TRAJ42,TRAJ47,TRAJ6,TRBC1,VAV1	40	0	0	0	0.5	0.0434782608695652	0	0.0434782608695652	0.41304347826087	0	0	0	0.5	0.5	0	0	0	activated	not_sig	2	2.6
X421	PPAR Signaling	16	AIP,CHUK,CITED2,CREBBP,ELP1,EP300,FOS,GRB2,HRAS,HSP90AA1,HSP90AB1,HSP90B1,IKBKB,IKBKE,IKBKG,IL18,IL18RAP,IL1A,IL1B,IL1F10,IL1R1,IL1R2,IL1RAP,IL1RAPL1,IL1RAPL2,IL1RL1,IL1RL2,IL1RN,IL33,IL36A,IL36G,IL36RN,IL37,INS,INSR,JUN,KRAS,MAP2K1,MAP2K2,MAP3K14,MAP3K7,MAP4K4,MAPK1,MAPK3,MED1,MRAS,NCOA1,NCOR1,NCOR2,NFKB1,NFKB2,NFKBIA,NFKBIB,NFKBID,NFKBIE,NGFR,NR1H3,NR2F1,NRAS,NRIP1,PDGFA,PDGFB,PDGFC,PDGFD,PDGFRA,PDGFRB,PPARA,PPARD,PPARG,PPARGC1A,PTGS2,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,REL,RELA,RELB,RRAS,RRAS2,RXRA,SCAND1,SHC1,SNW1,SOS1,SOS2,SRA1,STAT5A,STAT5B,TAB1,TNF,TNFRSF11B,TNFRSF1A,TNFRSF1B,TRAF2,TRAF6	101	0.111111111111111	0.0555555555555556	0	0.333333333333333	0.0434782608695652	0.239130434782609	0	0.217391304347826	0.5	0	0	0	0	0.5	0	0	inhibited	activated	1	1.6
X422	PPARα/RXRα Activation	18	ABCA1,ACAA1,ACADL,ACOX1,ACVR1,ACVR1B,ACVR1C,ACVR2A,ACVR2B,ADCY1,ADCY10,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADIPOQ,ADIPOR1,ADIPOR2,AIP,AP2A2,APOA1,APOA2,BCL3,BMPR2,CAND1,CD36,CHD5,CHUK,CKAP5,CLOCK,CPT1B,CREBBP,CYP2C18,CYP2C19,CYP2C9,ELP1,EP300,FASN,GH1,GHR,GK,GNA11,GNA14,GNA15,GNAQ,GNAS,GOT2,GPD1,GPD2,GRB2,HELZ2,HRAS,HSP90AA1,HSP90AB1,HSP90B1,IKBKB,IKBKE,IKBKG,IL18RAP,IL1B,IL1R1,IL1R2,IL1RAP,IL1RAPL1,IL1RAPL2,IL1RL1,IL1RL2,IL6,INS,INSR,IRS1,ITGB5,JAK2,JUN,KRAS,LPL,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K6,MAP2K7,MAP3K14,MAP3K7,MAP4K4,MAPK1,MAPK14,MAPK3,MAPK8,MED1,MED12,MED23,MED24,MEF2C,MRAS,NCOA3,NCOA6,NCOR1,NCOR2,NFKB1,NFKB2,NFKBIA,NFKBIB,NFKBID,NFKBIE,NOTUM,NR2C2,NR2F1,NRAS,PDIA3,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCH1,PLCH2,PLCL1,PLCL2,PPARA,PPARGC1A,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCA,PRKCB,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,REL,RELA,RELB,RRAS,RRAS2,RXRA,SHC1,SLC27A1,SMAD2,SMAD3,SMAD4,SOS1,SOS2,STAT5B,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TGFBR3,TGS1,TRAF6	175	0.111111111111111	0.0555555555555556	0	0.333333333333333	0.130434782608696	0.195652173913043	0	0.173913043478261	0.5	0	0	0	0	0.5	0	0	inhibited	activated	1	1.6
X423	PRPP Biosynthesis I	1	PRPS1,PRPS1L1,PRPS2	3	0	0	0	0.5	0	0	0.0217391304347826	0.478260869565217	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.2
X424	PTEN Signaling	19	AKT1,AKT2,AKT3,BAD,BCAR1,BCL2,BCL2L1,BCL2L11,BMPR1A,BMPR2,CASP3,CASP9,CBL,CCND1,CDC42,CDKN1A,CDKN1B,CHUK,CNKSR3,CSNK2A1,CSNK2A2,CSNK2B,EGFR,ELP1,FASLG,FGFR1,FGFR2,FGFR3,FGFR4,FLT1,FLT4,FOXG1,FOXO1,FOXO3,FOXO4,FOXO6,GHR,GRB2,GSK3A,GSK3B,H2BW2,HRAS,IGF1R,IGF2R,IKBKB,IKBKE,IKBKG,ILK,INPP5B,INPP5D,INPP5F,INPP5J,INPP5K,INPPL1,INSR,ITGA1,ITGA10,ITGA11,ITGA2,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,ITGA8,ITGA9,ITGAE,ITGAL,ITGAM,ITGAV,ITGAX,ITGB1,ITGB2,ITGB3,ITGB4,ITGB5,ITGB6,ITGB7,ITGB8,KDR,KRAS,MAGI1,MAGI2,MAGI3,MAGIX,MAP2K1,MAP2K2,MAPK1,MAPK3,MAST2,MCRS1,MRAS,NFKB1,NFKB2,NGFR,NRAS,NTRK1,NTRK2,NTRK3,OCRL,PDGFRA,PDGFRB,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PREX2,PRKCZ,PTEN,PTK2,RAC1,RAC2,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,REL,RELA,RELB,RPS6KB1,RPS6KB2,RRAS,RRAS2,SHARPIN,SHC1,SIRT6,SOS1,SOS2,SYNJ1,SYNJ2,TGFBR1,TGFBR2,TGFBR3,TNFRSF11A,YWHAH	145	0.111111111111111	0.166666666666667	0	0.222222222222222	0.152173913043478	0.130434782608696	0.0217391304347826	0.195652173913043	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.4
X425	PXR/RXR Activation	8	ABCB1,ABCB11,ABCB9,ABCC2,ABCC3,AKT1,AKT2,AKT3,ALAS1,ALDH1A1,ALDH3A2,CES2,CES3,CPT1A,CYP1A2,CYP2A6 (includes others),CYP2B6,CYP2C19,CYP2C9,CYP3A4,CYP3A5,CYP3A7,CYP7A1,FOXO1,FOXO3,G6PC1,GSTA1,GSTA2,GSTM1,HMGCS2,HNF4A,IGFBP1,IL6,INS,INSR,NR1I2,NR1I3,NR3C1,PAPSS2,PCK2,PPARA,PPARGC1A,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,RELA,RXRA,SCD,SLCO1B3,TNF,UGT1A1,UGT1A9 (includes others)	57	0	0	0.111111111111111	0.388888888888889	0	0	0.130434782608696	0.369565217391304	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.5
X426	Palmitate Biosynthesis I (Animals)	3	FASN,OXSM	2	0	0	0.0555555555555556	0.444444444444444	0	0	0.0434782608695652	0.456521739130435	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.2
